Quality	#1 ID	#2 ID	#1 String	#2 String
1	4365332	6738946	標準 から に 変更 し たい です	電話 以外 で の 再 発行 は 出来 ます か
0	4365332	0386940	標準 から に 変更 し たい です	メンバーズステーション で プラン を 変更 し たい が ログイン が でき ない
1	4365332	0291264	標準 から に 変更 し たい です	機種 変更 を し た ので 、 サイズ 変更 の 方法 を 教え て ください
0	4365332	7550928	標準 から に 変更 し たい です	ので 本人 確認 アップ ロード の ファイル 選択 ボタン が クリック でき ませ ん
1	4119246	8670617	の 再 発行 を 申請 し た 場合 、 最短 で 何 日 かかり ます か	長年 利用 し た が 読み込ま なく なっ た ので 、 の 再 発行 を し たい
0	4119246	3866189	の 再 発行 を 申請 し た 場合 、 最短 で 何 日 かかり ます か	どう すれ ば 利用 明細 を 確認 でき ます か
1	6170942	3757311	から に 変更 でき ます か	を 無くし た の で の 再 発行 を し たい
0	6170942	3131446	から に 変更 でき ます か	通話 から データ へ 変更 し たい の です が 、 いつ まで に どの よう に 変更 し たら 良い でしょ う か
1	4084104	4974731	サイズ 変更 の 申し込み 方法 を 教え て ください	の 再 発行 に は 何 日 かかり ます か
0	4084104	8418434	サイズ 変更 の 申し込み 方法 を 教え て ください	開通 後 も 、 オプション に 加入 でき ます か
1	9785869	6380103	サイズ 変更 が 出来る 店舗 は どこ です か	サイズ の 変更 は 可能 です
0	9785869	3123858	サイズ 変更 が 出来る 店舗 は どこ です か	契約 中 の プラン の ほか に 、 どの よう な 料金 プラン が あり ます か
1	1863722	3144771	再 発行 を し て から 届く まで 何 日 かかり ます か	サイズ 変更 は 、 店舗 で でき ます か
0	1863722	7086088	再 発行 を し て から 届く まで 何 日 かかり ます か	登録 し て いる ポイント 口座 情報 は どこ で 確認 でき ます か
1	1166035	3660486	サイズ 変更 の 方法 を 教え て ください	サイズ 変更 の 申請 方法 を 教え て ください
0	1166035	3296597	サイズ 変更 の 方法 を 教え て ください	から へ 変更 し たい
1	0947028	8862778	を 濡らし て しまっ た 場合 、 メンバーズステーション で 再 発行 は 可能 です か	を 無くし た の です が 、 再 発行 は 可能 です か
0	0947028	1239926	を 濡らし て しまっ た 場合 、 メンバーズステーション で 再 発行 は 可能 です か	楽天 モバイル の データ シェア の メリット は どんな ところ です か
1	6416301	6618140	から 標準 に 変更 でき ます か	今日 サイズ 変更 手続き する と 、 いつ 位 に 届き ます か
0	6416301	0079360	から 標準 に 変更 でき ます か	健康 保険 証 に 必要 な 補助 書類 は どの よう な もの が あり ます か
1	5526349	4646232	メンバーズステーション で サイズ の 変更 が 可能 です か	から 標準 に 変更 し たい の です が 、 方法 が 分かり ませ ん
0	5526349	4968983	メンバーズステーション で サイズ の 変更 が 可能 です か	ファイル は 何 枚 まで アップ ロード 可能 です か
1	5900408	7821142	サイズ の 変更 手続き は どれ くらい の 時間 が かかり ます か	標準 から に 変更 し たい の です が 、 方法 が 分かり ませ ん
0	5900408	7932777	サイズ の 変更 手続き は どれ くらい の 時間 が かかり ます か	写真 が エラー と なり 、 アップ ロード が 出来 ない の です が 、 何 が 原因 でしょ う か
1	4920623	6797676	を 誤っ て 破損 し た ので 、 再 発行 の 方法 を 教え て ください	長期 利用 し て いる が 読み込み 不能 に なっ た ので 、 再 発行 の 方法 を 教え て ください
0	4920623	5868306	を 誤っ て 破損 し た ので 、 再 発行 の 方法 を 教え て ください	データ シェア の 設定 は どう やる の です か
1	8910380	1857675	再 発行 の 申し込み は 、 電話 です か	を 無くし た 場合 、 メンバーズステーション で 再 発行 は 可能 です か
0	8910380	7845295	再 発行 の 申し込み は 、 電話 です か	分 以内 の 通話 が 無料 なら 、 分 かけ 放題 に 申し込み たい
1	2955405	4192984	サイズ を 変更 し たい です	機種 変更 を し た の です が 、 サイズ 変更 の 仕方 が 分かり ませ ん
0	2955405	2080323	サイズ を 変更 し たい です	会話 を 止める
1	6376601	1863722	店舗 で サイズ 変更 でき ます か	再 発行 を し て から 届く まで 何 日 かかり ます か
0	6376601	5955892	店舗 で サイズ 変更 でき ます か	楽天 メール の パス を 変更 し たい
1	3896864	7799025	を なくし た ので 、 また 利用 する に は どう し たら いい です か	カード を 破損 し た 場合 、 再 発行 手続き は どこ で 行い ます か
0	3896864	5643624	を なくし た ので 、 また 利用 する に は どう し たら いい です か	書類 の アップ ロード 画面 へ 入れ ない
1	1570712	1000781	携帯 を 落とし た ので 、 の 再 発行 を し たい です	を 再 発行 する に は どう し たら いい です か
0	1570712	2228986	携帯 を 落とし た ので 、 の 再 発行 を し たい です	楽天 でんわ もしくは ５ 分 かけ 放題 の 申し込み は し て い ます か
1	7615958	3049287	メンバーズステーション から の 再 発行 は 可能 です か	サイズ 変更 は 店舗 で でき ます か
0	7615958	3580282	メンバーズステーション から の 再 発行 は 可能 です か	スーパー ポイント の 支払い に 変更 する に は 、 どこ です か
1	0323837	4084104	サイズ 変更 は 、 どこ から 手続き すれ ば いい です か	サイズ 変更 の 申し込み 方法 を 教え て ください
0	0323837	4883861	サイズ 変更 は 、 どこ から 手続き すれ ば いい です か	解約 を し たい の です が 、 メンバーズステーション に 入れ ませ ん
1	8978813	4646232	再 発行 の 手続き 方法 が 分かり ませ ん	から 標準 に 変更 し たい の です が 、 方法 が 分かり ませ ん
0	8978813	3376211	再 発行 の 手続き 方法 が 分かり ませ ん	今月 加入 し た オプション の 料金 は 、 い つ 確認 が でき ます か
1	8629879	9109620	標準 から に 変更 でき ます か	から に 変え たい の です が 、 方法 が 分かり ませ ん
0	8629879	3328643	標準 から に 変更 でき ます か	デジタル カメラ で 撮影 し た 画像 は そのまま の サイズ で 使え ます か
1	6738946	5833968	電話 以外 で の 再 発行 は 出来 ます か	カード を 紛失 し た 場合 、 再 発行 手続き は どこ で 行い ます か
0	6738946	2316282	電話 以外 で の 再 発行 は 出来 ます か	機種 変更 が し たい
1	3757311	9105493	を 無くし た の で の 再 発行 を し たい	ウェブ で の 再 発行 を 申請 し た 場合 、 何 日 かかり ます か
0	3757311	5583347	を 無くし た の で の 再 発行 を し たい	利用 料金 に スーパー ポイント を 使う 方法 を 教え て ください
1	2783499	1853672	を 誤っ て 破損 し た の です が 、 どこ で 再 発行 でき ます か	を 濡らし て しまっ た の です が 、 どこ で 再 発行 でき ます か
0	2783499	7014624	を 誤っ て 破損 し た の です が 、 どこ で 再 発行 でき ます か	運転 免許 証 は 裏面 の 記載 も 必要 です か
1	3714456	6058384	が 読み込ま なく なっ た 場合 、 再 発行 手続き は どこ で 行い ます か	サイズ 変更 を し たい です
0	3714456	5721567	が 読み込ま なく なっ た 場合 、 再 発行 手続き は どこ で 行い ます か	楽天 メール の メルアド を 変更 し たい
